cohort_name,modality,device,task,feature_set,n_subjects,feature_count,numeric_count,categorical_count
eye_qixin_500_saccade_native,eye,qixin_500,saccade,age_grade,320,2,1,1
eye_qixin_500_saccade_native,eye,qixin_500,saccade,sex_grade,320,2,0,2
eye_qixin_500_saccade_native,eye,qixin_500,saccade,age_sex_grade,320,3,1,2
eye_qixin_500_saccade_native,eye,qixin_500,saccade,age_sex_grade_group,320,4,1,3
eye_qixin_500_saccade_native,eye,qixin_500,saccade,group_proxy_only,320,4,0,4
eye_qixin_500_saccade_native,eye,qixin_500,saccade,fnirs_device_only,320,1,0,1
eye_qixin_500_saccade_native,eye,qixin_500,saccade,demographics_group,320,7,1,6
eye_qixin_500_saccade_native,eye,qixin_500,saccade,demographics_group_device,320,8,1,7
eye_qixin_500_saccade_native,eye,qixin_500,saccade,signal_absolute,320,26,26,0
eye_qixin_500_saccade_native,eye,qixin_500,saccade,signal_contrast,320,3,3,0
eye_qixin_500_saccade_native,eye,qixin_500,saccade,signal_absolute_demographics,320,29,27,2
eye_qixin_500_saccade_native,eye,qixin_500,saccade,signal_contrast_demographics,320,6,4,2
eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,no_information,327,0,0,0
eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,demographics,327,3,1,2
eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,qc,327,11,11,0
eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,qc_demographics,327,14,12,2
eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,signal,327,47,47,0
eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,signal_qc,327,58,58,0
eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,signal_demographics,327,50,48,2
eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,signal_qc_demographics,327,61,59,2
eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,age_only,327,1,1,0
eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,sex_only,327,1,0,1
eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,grade_only,327,1,0,1
eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,grade_group_only,327,1,0,1
eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,age_sex,327,2,1,1
eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,age_grade,327,2,1,1
eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,sex_grade,327,2,0,2
eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,age_sex_grade,327,3,1,2
eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,age_sex_grade_group,327,4,1,3
eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,group_proxy_only,327,4,0,4
eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,fnirs_device_only,327,1,0,1
eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,demographics_group,327,7,1,6
eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,demographics_group_device,327,8,1,7
eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,signal_absolute,327,41,41,0
eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,signal_contrast,327,6,6,0
eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,signal_absolute_demographics,327,44,42,2
eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,signal_contrast_demographics,327,9,7,2
eye_tobii_combined_native,eye,tobii,combined,no_information,247,0,0,0
eye_tobii_combined_native,eye,tobii,combined,demographics,247,3,1,2
eye_tobii_combined_native,eye,tobii,combined,qc,247,51,51,0
eye_tobii_combined_native,eye,tobii,combined,qc_demographics,247,54,52,2
eye_tobii_combined_native,eye,tobii,combined,signal,247,183,183,0
eye_tobii_combined_native,eye,tobii,combined,signal_qc,247,234,234,0
eye_tobii_combined_native,eye,tobii,combined,signal_demographics,247,186,184,2
eye_tobii_combined_native,eye,tobii,combined,signal_qc_demographics,247,237,235,2
eye_tobii_combined_native,eye,tobii,combined,age_only,247,1,1,0
eye_tobii_combined_native,eye,tobii,combined,sex_only,247,1,0,1
eye_tobii_combined_native,eye,tobii,combined,grade_only,247,1,0,1
eye_tobii_combined_native,eye,tobii,combined,grade_group_only,247,1,0,1
eye_tobii_combined_native,eye,tobii,combined,age_sex,247,2,1,1
eye_tobii_combined_native,eye,tobii,combined,age_grade,247,2,1,1
eye_tobii_combined_native,eye,tobii,combined,sex_grade,247,2,0,2
eye_tobii_combined_native,eye,tobii,combined,age_sex_grade,247,3,1,2
eye_tobii_combined_native,eye,tobii,combined,age_sex_grade_group,247,4,1,3
eye_tobii_combined_native,eye,tobii,combined,group_proxy_only,247,4,0,4
eye_tobii_combined_native,eye,tobii,combined,fnirs_device_only,247,1,0,1
eye_tobii_combined_native,eye,tobii,combined,demographics_group,247,7,1,6
eye_tobii_combined_native,eye,tobii,combined,demographics_group_device,247,8,1,7
eye_tobii_combined_native,eye,tobii,combined,signal_absolute,247,131,131,0
eye_tobii_combined_native,eye,tobii,combined,signal_contrast,247,52,52,0
eye_tobii_combined_native,eye,tobii,combined,signal_absolute_demographics,247,134,132,2
eye_tobii_combined_native,eye,tobii,combined,signal_contrast_demographics,247,55,53,2
eye_qixin_120_combined_native,eye,qixin_120,combined,no_information,320,0,0,0
eye_qixin_120_combined_native,eye,qixin_120,combined,demographics,320,3,1,2
eye_qixin_120_combined_native,eye,qixin_120,combined,qc,320,40,40,0
eye_qixin_120_combined_native,eye,qixin_120,combined,qc_demographics,320,43,41,2
eye_qixin_120_combined_native,eye,qixin_120,combined,signal,320,197,197,0
eye_qixin_120_combined_native,eye,qixin_120,combined,signal_qc,320,237,237,0
eye_qixin_120_combined_native,eye,qixin_120,combined,signal_demographics,320,200,198,2
eye_qixin_120_combined_native,eye,qixin_120,combined,signal_qc_demographics,320,240,238,2
eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,320,1,1,0
eye_qixin_120_combined_native,eye,qixin_120,combined,sex_only,320,1,0,1
eye_qixin_120_combined_native,eye,qixin_120,combined,grade_only,320,1,0,1
eye_qixin_120_combined_native,eye,qixin_120,combined,grade_group_only,320,1,0,1
eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,320,2,1,1
eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,320,2,1,1
eye_qixin_120_combined_native,eye,qixin_120,combined,sex_grade,320,2,0,2
eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,320,3,1,2
eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade_group,320,4,1,3
eye_qixin_120_combined_native,eye,qixin_120,combined,group_proxy_only,320,4,0,4
eye_qixin_120_combined_native,eye,qixin_120,combined,fnirs_device_only,320,1,0,1
eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group,320,7,1,6
eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group_device,320,8,1,7
eye_qixin_120_combined_native,eye,qixin_120,combined,signal_absolute,320,142,142,0
eye_qixin_120_combined_native,eye,qixin_120,combined,signal_contrast,320,55,55,0
eye_qixin_120_combined_native,eye,qixin_120,combined,signal_absolute_demographics,320,145,143,2
eye_qixin_120_combined_native,eye,qixin_120,combined,signal_contrast_demographics,320,58,56,2
eye_qixin_500_combined_native,eye,qixin_500,combined,no_information,301,0,0,0
eye_qixin_500_combined_native,eye,qixin_500,combined,demographics,301,3,1,2
eye_qixin_500_combined_native,eye,qixin_500,combined,qc,301,40,40,0
eye_qixin_500_combined_native,eye,qixin_500,combined,qc_demographics,301,43,41,2
eye_qixin_500_combined_native,eye,qixin_500,combined,signal,301,197,197,0
eye_qixin_500_combined_native,eye,qixin_500,combined,signal_qc,301,237,237,0
eye_qixin_500_combined_native,eye,qixin_500,combined,signal_demographics,301,200,198,2
eye_qixin_500_combined_native,eye,qixin_500,combined,signal_qc_demographics,301,240,238,2
eye_qixin_500_combined_native,eye,qixin_500,combined,age_only,301,1,1,0
eye_qixin_500_combined_native,eye,qixin_500,combined,sex_only,301,1,0,1
eye_qixin_500_combined_native,eye,qixin_500,combined,grade_only,301,1,0,1
eye_qixin_500_combined_native,eye,qixin_500,combined,grade_group_only,301,1,0,1
eye_qixin_500_combined_native,eye,qixin_500,combined,age_sex,301,2,1,1
eye_qixin_500_combined_native,eye,qixin_500,combined,age_grade,301,2,1,1
eye_qixin_500_combined_native,eye,qixin_500,combined,sex_grade,301,2,0,2
eye_qixin_500_combined_native,eye,qixin_500,combined,age_sex_grade,301,3,1,2
eye_qixin_500_combined_native,eye,qixin_500,combined,age_sex_grade_group,301,4,1,3
eye_qixin_500_combined_native,eye,qixin_500,combined,group_proxy_only,301,4,0,4
eye_qixin_500_combined_native,eye,qixin_500,combined,fnirs_device_only,301,1,0,1
eye_qixin_500_combined_native,eye,qixin_500,combined,demographics_group,301,7,1,6
eye_qixin_500_combined_native,eye,qixin_500,combined,demographics_group_device,301,8,1,7
eye_qixin_500_combined_native,eye,qixin_500,combined,signal_absolute,301,142,142,0
eye_qixin_500_combined_native,eye,qixin_500,combined,signal_contrast,301,55,55,0
eye_qixin_500_combined_native,eye,qixin_500,combined,signal_absolute_demographics,301,145,143,2
eye_qixin_500_combined_native,eye,qixin_500,combined,signal_contrast_demographics,301,58,56,2
